7.316571474075317383e-02,-1.190863549709320068e-02,5.339106917381286621e-02,7.988695800304412842e-02,-2.701840549707412720e-02,8.067369461059570312e-03,6.739103049039840698e-02,-1.211348176002502441e-02,-1.200831651687622070e+00,2.950082421302795410e-01,1.762602448463439941e+00,1.770926475524902344e+00
-1.058390364050865173e-01,-1.093625053763389587e-01,-6.634695827960968018e-02,-6.879191845655441284e-02,-8.956862986087799072e-02,-6.935966014862060547e-02,-1.092457249760627747e-01,4.189684987068176270e-04,-1.240730285644531250e+00,9.797245264053344727e-01,-3.816263973712921143e-01,-2.103782743215560913e-01
-8.054189383983612061e-03,-6.959271430969238281e-02,-2.430497109889984131e-02,-8.875124156475067139e-02,-1.783344149589538574e-02,1.233132183551788330e-02,-1.952552050352096558e-02,-9.692959487438201904e-03,-1.069993495941162109e+00,5.762330293655395508e-01,1.746214270591735840e+00,-3.146413564682006836e-01
-1.279724091291427612e-01,-8.292103558778762817e-02,-9.082332253456115723e-02,-1.351928561925888062e-01,-1.046865731477737427e-01,-1.313202083110809326e-01,-1.017248630523681641e-01,-7.644993811845779419e-02,4.363027513027191162e-01,-3.742103278636932373e-01,-1.497651934623718262e-01,-3.659084737300872803e-01
-1.128746420145034790e-01,-1.143963411450386047e-01,-3.229838609695434570e-02,-8.186727762222290039e-03,-6.525196135044097900e-02,-3.365019708871841431e-02,-1.367746740579605103e-01,8.311901986598968506e-02,-2.923647880554199219e+00,2.362244606018066406e+00,-1.018284559249877930e+00,5.104494094848632812e-02
1.225539296865463257e-01,-9.758375585079193115e-03,7.886907458305358887e-02,1.571945697069168091e-01,-2.752505242824554443e-03,1.394721865653991699e-01,4.021023958921432495e-02,1.123962849378585815e-01,-3.475486516952514648e+00,2.387075424194335938e+00,1.746653199195861816e+00,1.701569795608520508e+00
4.199446737766265869e-02,-6.556387245655059814e-02,1.080289483070373535e-03,-5.848333239555358887e-03,7.333524525165557861e-03,1.277198195457458496e-01,-3.976525366306304932e-02,9.687452018260955811e-02,-3.157563924789428711e+00,2.446969032287597656e+00,1.740649819374084473e+00,-2.344290912151336670e-01
-3.902690857648849487e-02,-4.403315484523773193e-02,-5.147188901901245117e-03,4.091353714466094971e-02,-8.004994690418243408e-02,-1.297578811645507812e-01,-4.218973219394683838e-03,-6.955166906118392944e-02,3.703640699386596680e-01,-7.338616847991943359e-01,-1.524521410465240479e-01,1.945154428482055664e+00
-4.351864010095596313e-02,-5.645321682095527649e-02,-4.709182679653167725e-02,-1.592838764190673828e-01,-4.407627135515213013e-02,-8.269488811492919922e-02,8.598104119300842285e-03,-1.096440553665161133e-01,8.130517005920410156e-01,-1.078691124916076660e+00,1.828792691230773926e+00,-8.339160680770874023e-02
-1.114312112331390381e-01,-1.137683764100074768e-01,-3.192360699176788330e-02,-8.168593049049377441e-03,-6.331433355808258057e-02,-3.168569505214691162e-02,-1.364417821168899536e-01,8.479620516300201416e-02,-2.914829254150390625e+00,2.362468242645263672e+00,-1.005826830863952637e+00,4.574221372604370117e-02
