3.162317872047424316e-01,-1.051987409591674805e+00,-2.709569931030273438e+00,6.100269556045532227e-01,-4.924585342407226562e+00,-2.785138607025146484e+00,-2.133598804473876953e+00,-3.297854900360107422e+00,1.286464333534240723e+00,-4.695509076118469238e-01,-1.053365111351013184e+00,-1.854537129402160645e-01
2.503388524055480957e-01,-6.231481432914733887e-01,-1.297144889831542969e-01,-4.642241477966308594e+00,-2.805101633071899414e+00,6.486601829528808594e-01,1.263447999954223633e+00,-1.277475595474243164e+00,-1.116366744041442871e+00,-1.508652925491333008e+00,-5.485139846801757812e+00,-3.705074191093444824e-01
-1.053396224975585938e+00,-2.088548421859741211e+00,-3.756429672241210938e+00,2.644335329532623291e-01,-9.176691055297851562e+00,-3.714160919189453125e-01,-4.494775295257568359e+00,4.721409082412719727e-01,-6.160905361175537109e-01,1.809693574905395508e+00,-2.177653551101684570e+00,-3.100391864776611328e+00
4.878183305263519287e-01,-7.975586652755737305e-01,-3.390188694000244141e+00,1.490900397300720215e+00,-2.332358121871948242e+00,-1.566384792327880859e+00,-1.671019434928894043e+00,7.418653368949890137e-01,-4.632994532585144043e-01,1.777751445770263672e-01,-6.133841276168823242e-01,-1.725667953491210938e+00
3.110621273517608643e-01,-1.427194356918334961e+00,-3.739000797271728516e+00,1.626780152320861816e+00,-3.848848104476928711e+00,-1.464652776718139648e+00,-2.216966867446899414e+00,8.330572843551635742e-01,-4.029081463813781738e-01,5.284063220024108887e-01,-9.972855448722839355e-01,-2.016828298568725586e+00
-2.562921762466430664e+00,-8.403986692428588867e-01,-2.041073799133300781e+00,-1.336649060249328613e-01,-5.286485671997070312e+00,-1.213972330093383789e+00,-4.298599720001220703e+00,-1.042650461196899414e+00,-5.659425258636474609e-01,4.784380793571472168e-01,4.672024846076965332e-01,-2.211124181747436523e+00
-2.044508695602416992e+00,6.686800122261047363e-01,-1.136498093605041504e+00,-4.120071411132812500e+00,-8.911352157592773438e+00,6.632647514343261719e-01,-3.046153068542480469e+00,-1.761825084686279297e+00,-1.394388556480407715e+00,5.274831652641296387e-01,-3.729036808013916016e+00,-1.858680486679077148e+00
-5.089588642120361328e+00,-2.848426818847656250e+00,2.946746349334716797e-02,-2.441891193389892578e+00,-9.850122451782226562e+00,-1.322759509086608887e+00,-7.272846698760986328e+00,-4.663306236267089844e+00,-1.103109598159790039e+00,-3.830557465553283691e-01,7.036493420600891113e-01,-1.436249017715454102e+00
-1.232226848602294922e+00,1.024504542350769043e+00,2.045190334320068359e-02,-4.339243412017822266e+00,-3.054444074630737305e+00,-2.264142036437988281e-02,-5.080770254135131836e-01,-2.292673110961914062e+00,-1.017023682594299316e+00,-1.104738831520080566e+00,-2.952298879623413086e+00,-2.629977464675903320e-01
-1.068924903869628906e+00,7.439471483230590820e-01,-2.603148221969604492e-01,-3.981191873550415039e+00,-2.940279483795166016e+00,-1.191508769989013672e-01,-3.976126611232757568e-01,-1.927951812744140625e+00,-1.185837149620056152e+00,-1.099361658096313477e+00,-2.923769712448120117e+00,-3.264826536178588867e-01
-2.172261476516723633e+00,4.866097271442413330e-01,-6.623800992965698242e-01,-4.367830276489257812e+00,-6.907472610473632812e+00,7.645008563995361328e-01,-2.343719005584716797e+00,-1.393823862075805664e+00,-1.596134901046752930e+00,9.642237424850463867e-02,-3.456997632980346680e+00,-1.649137020111083984e+00
-3.094128847122192383e+00,-8.920380473136901855e-01,1.577075123786926270e+00,-6.605432987213134766e+00,-6.461866378784179688e+00,9.964292049407958984e-01,-2.396299839019775391e+00,-3.548411369323730469e+00,-1.919109463691711426e+00,-1.343663454055786133e+00,-3.768959283828735352e+00,-5.344721674919128418e-01
-2.770379304885864258e+00,-5.321550965309143066e-01,-2.124476671218872070e+00,-2.021542310714721680e+00,-5.395959854125976562e+00,1.067667245864868164e+00,-3.704730987548828125e+00,2.144237041473388672e+00,-2.123588323593139648e+00,1.726934909820556641e+00,-1.170067548751831055e+00,-3.770399332046508789e+00
-5.200868606567382812e+00,-2.578935325145721436e-01,-4.352176189422607422e-02,-3.370273590087890625e+00,-9.389575958251953125e+00,-3.656079769134521484e-01,-6.645346641540527344e+00,-3.380044937133789062e+00,-1.710904598236083984e+00,3.011385798454284668e-01,3.655068278312683105e-01,-2.180350303649902344e+00
6.063377857208251953e-01,-1.689590215682983398e+00,-3.064187526702880859e+00,6.596150994300842285e-02,-7.257694244384765625e+00,-2.212573528289794922e+00,-2.174047470092773438e+00,-3.021372795104980469e+00,9.876203536987304688e-01,-1.519854664802551270e-01,-2.868343114852905273e+00,-2.553977370262145996e-01
-3.455092191696166992e+00,-1.409380435943603516e+00,-7.799116373062133789e-01,-1.303350806236267090e+00,-5.577420234680175781e+00,-1.527766346931457520e+00,-4.822118282318115234e+00,-2.915308952331542969e+00,-6.915416717529296875e-01,-4.002116918563842773e-01,8.589602112770080566e-01,-1.292058467864990234e+00
-1.543830335140228271e-01,-4.623534679412841797e-01,-2.134536743164062500e+00,-7.418695092201232910e-02,-1.898300647735595703e-02,-1.272349238395690918e+00,-6.507333517074584961e-01,2.474269270896911621e-01,-4.933840334415435791e-01,-4.338442087173461914e-01,-4.991940855979919434e-01,-1.110626697540283203e+00
-4.497034549713134766e+00,-5.272626280784606934e-01,1.322805523872375488e+00,-4.807189941406250000e+00,-9.324756622314453125e+00,-1.447733998298645020e+00,-5.318472385406494141e+00,-7.202945232391357422e+00,-4.695035219192504883e-01,-1.489224314689636230e+00,-8.503765463829040527e-01,3.170747756958007812e-01
-1.164610505104064941e+00,-3.681194484233856201e-01,6.178342103958129883e-01,-4.608644008636474609e+00,-4.332139968872070312e+00,-1.618058323860168457e+00,-3.331846296787261963e-01,-5.756362438201904297e+00,-6.838917732238769531e-02,-2.530815839767456055e+00,-3.314676761627197266e+00,1.757098197937011719e+00
3.432621657848358154e-01,-7.975262999534606934e-01,-3.348533630371093750e+00,1.422895073890686035e+00,-2.759430170059204102e+00,-1.648834228515625000e+00,-1.825039982795715332e+00,4.098106622695922852e-01,-3.060745000839233398e-01,1.623449921607971191e-01,-6.447286605834960938e-01,-1.628585815429687500e+00
-6.938225589692592621e-03,-4.034634679555892944e-02,-1.667190313339233398e+00,-5.708848237991333008e-01,9.575082063674926758e-01,-1.157958388328552246e+00,-1.080990135669708252e-01,5.537251383066177368e-02,-5.440405011177062988e-01,-8.023320436477661133e-01,-5.384544730186462402e-01,-8.653188943862915039e-01
-4.822551250457763672e+00,-2.150717496871948242e+00,8.906356096267700195e-01,-4.772672653198242188e+00,-1.348261356353759766e+01,-1.118228435516357422e+00,-6.911094188690185547e+00,-7.378412246704101562e+00,-7.830641269683837891e-01,-1.002592086791992188e+00,-1.923619270324707031e+00,-2.926762104034423828e-01
6.103571504354476929e-03,-2.214335352182388306e-01,-1.749657630920410156e+00,-6.194070577621459961e-01,5.128572583198547363e-01,-8.755728006362915039e-01,-2.763469219207763672e-01,4.357961118221282959e-01,-6.662300825119018555e-01,-6.484330892562866211e-01,-7.581647634506225586e-01,-1.163536310195922852e+00
-5.749869346618652344e+00,-1.217092037200927734e+00,1.388665556907653809e+00,-6.511499404907226562e+00,-9.917915344238281250e+00,2.229116916656494141e+00,-6.097977161407470703e+00,-1.614708065986633301e+00,-3.746154546737670898e+00,2.366321682929992676e-01,-2.092329978942871094e+00,-3.093225240707397461e+00
3.144129812717437744e-01,-7.856742739677429199e-01,-9.125686883926391602e-01,-2.539251565933227539e+00,-5.920433998107910156e-01,-1.301684379577636719e+00,1.207964897155761719e+00,-2.044820785522460938e+00,-3.799017071723937988e-01,-1.712350845336914062e+00,-2.825903892517089844e+00,4.020071029663085938e-01
1.427420377731323242e+00,-1.362251996994018555e+00,-2.272926330566406250e+00,-9.848436117172241211e-01,-3.354185819625854492e+00,-3.076648116111755371e-01,-3.867871165275573730e-01,1.265342235565185547e-01,-5.607939958572387695e-01,-4.601000845432281494e-01,-3.619154930114746094e+00,-1.226513028144836426e+00
-7.229604125022888184e-01,-1.520732879638671875e+00,-3.757288455963134766e+00,1.783119320869445801e+00,-3.853470087051391602e+00,-1.952694416046142578e+00,-2.568214416503906250e+00,3.402346372604370117e-01,-2.058180570602416992e-01,6.103165745735168457e-01,-1.840805709362030029e-01,-1.879807472229003906e+00
6.473454833030700684e-02,-1.110885739326477051e+00,-3.280472755432128906e+00,1.307240605354309082e+00,-3.667813062667846680e+00,-1.496580481529235840e+00,-2.327967166900634766e+00,2.011623382568359375e-01,-1.694952249526977539e-01,3.323741555213928223e-01,-7.561632394790649414e-01,-1.875989317893981934e+00
-3.521332263946533203e+00,-1.843688249588012695e+00,-1.569182276725769043e+00,-9.272961616516113281e-01,-6.334646224975585938e+00,-7.715343236923217773e-01,-5.126696109771728516e+00,-9.477300643920898438e-01,-1.408538341522216797e+00,4.735278487205505371e-01,4.734752774238586426e-01,-2.462943553924560547e+00
-1.646623909473419189e-01,-1.399195432662963867e+00,-3.604030609130859375e+00,1.669134497642517090e+00,-3.141416311264038086e+00,-1.671201348304748535e+00,-2.199279785156250000e+00,7.352743148803710938e-01,-3.737003803253173828e-01,4.867603182792663574e-01,-4.463976025581359863e-01,-1.974469304084777832e+00
2.596248090267181396e-01,-1.005975842475891113e+00,-2.300521135330200195e+00,-6.288565397262573242e-01,-2.300183057785034180e+00,2.318043708801269531e-01,-1.029208779335021973e+00,1.820764899253845215e+00,-1.333743095397949219e+00,9.538727998733520508e-02,-2.320427894592285156e+00,-2.445105075836181641e+00
-5.365343764424324036e-03,-1.631743907928466797e+00,-2.381105184555053711e+00,-1.356197714805603027e+00,-3.850517511367797852e+00,9.616661071777343750e-01,-1.483723640441894531e+00,2.299059867858886719e+00,-1.676933765411376953e+00,6.468914151191711426e-01,-3.134069681167602539e+00,-2.889358043670654297e+00
-2.117538690567016602e+00,4.130317270755767822e-01,-3.229296207427978516e-02,-4.299731254577636719e+00,-5.154273986816406250e+00,-2.167077064514160156e-01,-1.869601964950561523e+00,-3.112557411193847656e+00,-6.846826672554016113e-01,-7.321922779083251953e-01,-2.647924184799194336e+00,-4.305992126464843750e-01
-4.109600067138671875e+00,-3.097852230072021484e+00,-1.785279750823974609e+00,-1.601504385471343994e-01,-1.047292327880859375e+01,-1.964437484741210938e+00,-7.285210132598876953e+00,-3.627251148223876953e+00,-3.943767547607421875e-01,4.262982010841369629e-01,7.233782410621643066e-01,-1.929242730140686035e+00
-5.393448829650878906e+00,-3.997225463390350342e-01,1.609766602516174316e+00,-6.960879325866699219e+00,-9.314502716064453125e+00,2.285837173461914062e+00,-5.453067302703857422e+00,-1.976499438285827637e+00,-3.369113683700561523e+00,1.295218467712402344e-01,-2.459512710571289062e+00,-2.757162809371948242e+00
-1.383827626705169678e-01,-1.045787453651428223e+00,-2.127120018005371094e+00,-8.837403059005737305e-01,-1.559556961059570312e+00,1.667673587799072266e-01,-8.289320468902587891e-01,1.811721801757812500e+00,-1.322754025459289551e+00,2.911597490310668945e-02,-1.979925632476806641e+00,-2.270703077316284180e+00
-1.653517186641693115e-01,-2.099867165088653564e-01,-1.439375042915344238e+00,-9.302846193313598633e-01,6.324312090873718262e-01,-1.022502422332763672e+00,-1.898307204246520996e-01,-1.304642111063003540e-01,-6.703460812568664551e-01,-8.923614025115966797e-01,-8.297688961029052734e-01,-7.580835223197937012e-01
1.603444814682006836e+00,-1.517786026000976562e+00,-2.932510375976562500e+00,-2.555037438869476318e-01,-4.614540100097656250e+00,-3.696610927581787109e-01,-1.026773333549499512e+00,5.612089037895202637e-01,-6.640693545341491699e-01,9.082913398742675781e-03,-3.572605371475219727e+00,-1.753569602966308594e+00
-3.105140924453735352e-01,-4.072581231594085693e-01,-2.177621603012084961e+00,-2.000100910663604736e-01,1.967718005180358887e-01,-1.144877195358276367e+00,-5.196197032928466797e-01,6.314662694931030273e-01,-7.550739049911499023e-01,-3.678053617477416992e-01,-4.386564493179321289e-01,-1.256959557533264160e+00
-4.039218127727508545e-01,-1.034313440322875977e+00,-3.163137435913085938e+00,7.668447494506835938e-01,-1.057463884353637695e+00,-1.316355943679809570e+00,-1.088682413101196289e+00,1.464104771614074707e+00,-9.851479530334472656e-01,2.533906102180480957e-01,-3.854388892650604248e-01,-1.820130348205566406e+00
-6.353090405464172363e-01,-7.322596907615661621e-01,-4.016618728637695312e-01,-4.860499382019042969e+00,-4.440227508544921875e+00,2.221757411956787109e+00,-4.450975358486175537e-01,9.999797344207763672e-01,-2.218024253845214844e+00,-1.539814472198486328e-01,-5.283979892730712891e+00,-2.346963882446289062e+00
1.477040350437164307e-01,-1.917018651962280273e+00,-2.702339172363281250e+00,-1.485192477703094482e-01,-7.718322753906250000e+00,-2.091531515121459961e+00,-2.774047851562500000e+00,-3.317756652832031250e+00,9.037580490112304688e-01,-2.145581841468811035e-01,-2.606571435928344727e+00,-4.080913066864013672e-01
-2.780458688735961914e+00,5.614312291145324707e-01,2.668290138244628906e-01,-5.326505661010742188e+00,-7.389043807983398438e+00,8.967118263244628906e-01,-2.880214691162109375e+00,-2.547058582305908203e+00,-1.555348515510559082e+00,-2.330746650695800781e-01,-3.324158430099487305e+00,-1.428617477416992188e+00
-5.577625751495361328e+00,-1.124912977218627930e+00,2.664637565612792969e-02,-3.354191780090332031e+00,-1.098081588745117188e+01,-7.828518152236938477e-01,-7.382078170776367188e+00,-4.604643344879150391e+00,-1.137773513793945312e+00,2.210089564323425293e-01,2.706181406974792480e-01,-1.819834232330322266e+00
-5.614122152328491211e-01,-6.436080336570739746e-01,4.514309167861938477e-01,-5.497091770172119141e+00,-6.113855361938476562e+00,-6.109000444412231445e-01,-1.180470287799835205e-01,-5.138122558593750000e+00,-3.508434295654296875e-01,-2.066812276840209961e+00,-5.297415733337402344e+00,1.417949914932250977e+00
4.888681694865226746e-03,-8.853505849838256836e-01,7.034367322921752930e-01,-5.343347549438476562e+00,-5.243240356445312500e+00,-6.703310608863830566e-01,2.280352413654327393e-01,-5.223993778228759766e+00,-4.406304359436035156e-01,-2.523625373840332031e+00,-5.201329231262207031e+00,1.489586591720581055e+00
-5.365890264511108398e-02,-4.420107007026672363e-01,1.422308683395385742e-01,-5.269727706909179688e+00,-3.223440408706665039e+00,8.150856494903564453e-01,1.269042730331420898e+00,-1.589214205741882324e+00,-1.214297056198120117e+00,-1.549520969390869141e+00,-5.773950099945068359e+00,-2.460914254188537598e-01
-3.739058256149291992e+00,-2.148582696914672852e+00,8.359252214431762695e-01,-4.566898345947265625e+00,-1.158065986633300781e+01,-1.095055818557739258e+00,-5.674090862274169922e+00,-6.738301753997802734e+00,-1.028033971786499023e+00,-1.418319940567016602e+00,-2.196759223937988281e+00,-6.466579437255859375e-02
-1.253924667835235596e-01,-3.044425249099731445e-01,-2.098062276840209961e+00,-1.598846018314361572e-01,4.779036641120910645e-01,-1.261496901512145996e+00,-3.956851363182067871e-01,4.089621603488922119e-01,-6.330236792564392090e-01,-4.954629838466644287e-01,-4.035497903823852539e-01,-1.089580059051513672e+00
-3.200222730636596680e+00,-1.363060355186462402e+00,-2.338603496551513672e+00,-1.655722498893737793e+00,-6.186149597167968750e+00,9.632441997528076172e-01,-4.305100917816162109e+00,2.350734233856201172e+00,-2.464044570922851562e+00,1.811151504516601562e+00,-9.008613824844360352e-01,-4.058867454528808594e+00
-5.362990498542785645e-02,-3.421703577041625977e-01,-2.243972301483154297e+00,1.343551278114318848e-02,1.460114717483520508e-01,-1.252694368362426758e+00,-5.384463071823120117e-01,5.064523220062255859e-01,-6.491131782531738281e-01,-4.184050559997558594e-01,-4.339881539344787598e-01,-1.209932208061218262e+00
1.369872689247131348e+00,-6.477988958358764648e-01,-2.829700946807861328e+00,3.814711272716522217e-01,-1.955289125442504883e+00,-1.894799351692199707e+00,-6.511249542236328125e-01,-8.253958821296691895e-01,3.873711824417114258e-02,-4.182637631893157959e-01,-1.335138797760009766e+00,-6.306850314140319824e-01
